HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZKWWZKP93NYTTPP521XJ0,AHQOZ7XHH9EZC,Approved,"Fri May 02 06:41:04 PDT 2008","Fri May 02 06:41:27 PDT 2008","i wish politicians would say the truth to people",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z6SEZ5V1MCYMPZKYHB1V0,A5TYBSH7AYMK7,Approved,"Fri May 02 06:42:36 PDT 2008","Fri May 02 06:42:43 PDT 2008","I wish for my own boat.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z9Z387JZEQY2R4XZARWXZ,A6B7ZFGFMF83N,Approved,"Fri May 02 06:53:48 PDT 2008","Fri May 02 06:53:55 PDT 2008","To never want for anything.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZTXHZNNYA6Y3WPC965YT0,A15MN5MDG4D7Q9,Approved,"Fri May 02 07:04:16 PDT 2008","Fri May 02 07:05:40 PDT 2008","I wish the Earth explodes and we all disappear ",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZJXAMV08KQT1Z6DZBMYWZ,A14CVFHEKED3GO,Approved,"Fri May 02 07:16:55 PDT 2008","Fri May 02 07:17:47 PDT 2008","For the will-power to quit smoking.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZAGFAR88Q4WA4VTGZQ800,A17HNBZF5A1CWF,Approved,"Fri May 02 07:17:59 PDT 2008","Fri May 02 07:18:39 PDT 2008","I wish someone would invent really fuel efficient engines.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z5KPZ539EG0NZW0YRZ9K0,A3VWKRWUY0PU7Q,Approved,"Fri May 02 07:21:35 PDT 2008","Fri May 02 07:21:49 PDT 2008","I wish for world peace.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZQHBZ1PY9KX5ZWBWDXXB0,AEXO3EM9A6ZMI,Approved,"Fri May 02 07:46:43 PDT 2008","Fri May 02 07:49:06 PDT 2008"," Wish all people in the world have atleast primary education.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZJZSZ4SZMJSX0V4ZCGW8Z,A3OBX18FW739LQ,Approved,"Fri May 02 08:02:23 PDT 2008","Fri May 02 08:02:36 PDT 2008","I wish this wind would quit blowing!",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z9ZMCHGYTMWYZQEZD12V0,A2M6ON3DU45IEO,Approved,"Fri May 02 08:04:17 PDT 2008","Fri May 02 08:04:49 PDT 2008","I wish I could find work form home and make a decent living.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z5ZPMH9RZ086ZX0YF9Z60,A3W01OBO9E5TTC,Approved,"Fri May 02 08:08:40 PDT 2008","Fri May 02 08:09:06 PDT 2008","My wish is that all people in the world feel happy always",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z2XA22T5HKBXJ08C1Q9T0,A2XGL6S480Z0RD,Approved,"Fri May 02 08:15:38 PDT 2008","Fri May 02 08:16:06 PDT 2008","I wish there really were dragons.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z2WHG0AGB9YJZR00KPXKZ,A1QKITMJWPIPT2,Approved,"Fri May 02 08:17:21 PDT 2008","Fri May 02 08:17:30 PDT 2008","I wish exercise was easy",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z62RZXK0JGZ1TP2YNYYZZ,A24SR4X3VTYQDX,Approved,"Fri May 02 08:24:28 PDT 2008","Fri May 02 08:24:44 PDT 2008","I wish the United States would stop starting wars",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z9W0ZGGNXBZC0STR01X60,ACJ2KDGXMI95L,Approved,"Fri May 02 08:29:11 PDT 2008","Fri May 02 08:29:20 PDT 2008","I wish I had done better in school.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z0YSZWFGTFV92RAY77WBZ,AQ1WI10VDQ7FE,Approved,"Fri May 02 08:36:31 PDT 2008","Fri May 02 08:37:43 PDT 2008","I wish to own a spacecraft.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z8XHZR6ZGN0GZ2PZ7BZ0Z,A9WPG6VEUIXD2,Approved,"Fri May 02 09:02:25 PDT 2008","Fri May 02 09:02:58 PDT 2008","My wish is to get married within the next two years.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZZZRZRYGJ7X4ZT1Z0HVY0,A3R15J05LIW76K,Approved,"Fri May 02 09:04:08 PDT 2008","Fri May 02 09:05:00 PDT 2008","Good Income ",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZF9SZ3GZPTWYZ54C4NGBZ,A335AEG71MJABS,Approved,"Fri May 02 09:12:45 PDT 2008","Fri May 02 09:13:22 PDT 2008","I wish for  cleaner city streets",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZRAQZRNYG8XPR0HZ6E0WZ,A29A6WLIDDW4MJ,Approved,"Fri May 02 09:39:58 PDT 2008","Fri May 02 09:40:19 PDT 2008","I wish gas wasn't so expensive.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZMBYA6JY8RJTTSWZPXZH0,A36BBHIRNB1RM,Approved,"Fri May 02 10:22:42 PDT 2008","Fri May 02 10:23:04 PDT 2008","i want to be the richest person.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZSTKJ5QZT4RZE5DWVWWC0,A1M0SEWUJYX9K0,Approved,"Fri May 02 10:40:09 PDT 2008","Fri May 02 10:40:34 PDT 2008","lose 50 pounds by my class reunion",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZPWBZZQZA0KMZTVZDAKRZ,A12SMSQ6D5227J,Approved,"Fri May 02 11:34:49 PDT 2008","Fri May 02 11:34:57 PDT 2008","I wish that my rash would go away.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z932ZJK5Q1ZGZZSRZ28N0,APOA130JRSXAV,Approved,"Fri May 02 12:32:13 PDT 2008","Fri May 02 12:32:24 PDT 2008","I wish I were taller. ",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZPB2ZRQYMTXAZ2PZYKAT0,A1BLK8SJHCYOQK,Approved,"Fri May 02 12:56:34 PDT 2008","Fri May 02 12:57:08 PDT 2008","I wish that all people treated their pets like family.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z7Z7Z7TZRFJ6674Z96X1Z,AAMA663CV95JX,Approved,"Fri May 02 14:23:57 PDT 2008","Fri May 02 14:25:04 PDT 2008","I wish my kids health, confidence, happiness, and success.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZNZHMQHSY41G4YJZD0V90,A1DJXFXK566PUE,Approved,"Fri May 02 14:37:22 PDT 2008","Fri May 02 14:38:00 PDT 2008","I wish that my mother has continued health",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZYACZW0GC3W3ZVHZ1H230,ADLUOM73HTZJ0,Approved,"Fri May 02 15:57:37 PDT 2008","Fri May 02 15:57:48 PDT 2008","i wish for wealth",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZZXMEMJ5NBXMZ1WZ5W8P0,A1L9XRGKOA774K,Approved,"Fri May 02 16:23:50 PDT 2008","Fri May 02 16:24:05 PDT 2008","I wish for all genocide to cease.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZN9XES2Y832KW660QFXG0,A2PPB9XKFHFOFL,Approved,"Fri May 02 16:27:27 PDT 2008","Fri May 02 16:27:47 PDT 2008","I wish I was 21 years old so I can drink alcohol",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZVBB2P9ZMBYMTZ7RN0VCZ,A2J8LCKDKFFGJJ,Approved,"Fri May 02 16:37:24 PDT 2008","Fri May 02 16:37:43 PDT 2008","I wish to vacation in Africa.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZZ2ZZ7A94NTKZGYZPEBJZ,A3EQNG4BQVQ70Y,Approved,"Fri May 02 17:03:58 PDT 2008","Fri May 02 17:04:09 PDT 2008","i wish for a flat screen tv",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZJWEZRBDPHZJZYZZV9W6Z,A7B3KMBP39QWF,Approved,"Fri May 02 19:20:39 PDT 2008","Fri May 02 19:20:52 PDT 2008","I wish someone would move the boxes out of my room.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZNY9GYF12JXN041Y5PT7Z,ATJQTHNPVWH9,Approved,"Fri May 02 19:37:52 PDT 2008","Fri May 02 19:38:29 PDT 2008","I wish I could use more then ten words.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z5KVZV5XG033ZZAYSJZKZ,A1DK0M0W34V186,Approved,"Fri May 02 19:53:09 PDT 2008","Fri May 02 19:53:59 PDT 2008","I wish that no one would suffer.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z9ZGZXJYVJAWZ69YZ2ZH0,AW3BP35FENK7Z,Approved,"Fri May 02 19:55:23 PDT 2008","Fri May 02 19:55:55 PDT 2008","DRM is banished",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z3Y9ET4ZSQYWTWMYPXVQZ,A2S80GRFKDG5JD,Approved,"Fri May 02 20:17:59 PDT 2008","Fri May 02 20:18:10 PDT 2008","I wish for a rainbow.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z7A9PTKS8M0MZXPZMKYYZ,AJ4TYH1WFROI6,Approved,"Fri May 02 20:19:21 PDT 2008","Fri May 02 20:20:26 PDT 2008","I wish I could eat organic foods all the time.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZGWFASQ986YKCTD1A4YH0,A2VMCLCNWRIR9S,Approved,"Fri May 02 20:26:55 PDT 2008","Fri May 02 20:27:14 PDT 2008","I wish I didn't have Restless Leg Syndrome.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZVZYZWW90MY7YX2RRN8M0,A2BU76OWGPS7VR,Approved,"Fri May 02 20:35:13 PDT 2008","Fri May 02 20:35:43 PDT 2008","I wish that all babies would be healthy.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z5YYZZ3NATXEM32Y9HY20,A2X82O2SHTZDEB,Approved,"Fri May 02 20:45:53 PDT 2008","Fri May 02 20:46:11 PDT 2008","I wish for world peace.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z9RVZMFXTN3AZX1D4PS50,A2C7BKGUODGMJM,Approved,"Fri May 02 21:08:17 PDT 2008","Fri May 02 21:08:26 PDT 2008","I wish for lower gas prices.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZPYDTVPX8TRCZHD1ZKKW0,AZRNSZ1JPLFIJ,Approved,"Fri May 02 21:27:46 PDT 2008","Fri May 02 21:27:57 PDT 2008","I wish people wouldn't throw their trash about.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZXZ68T7MMSJZZTPD7DK8Z,A3UJMW1XWU63AI,Approved,"Fri May 02 23:09:50 PDT 2008","Fri May 02 23:10:08 PDT 2008","no more child abuse.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZVYQAW85YEHHZXVY3HAQZ,A25QAN4RWU0298,Approved,"Sat May 03 00:07:35 PDT 2008","Sat May 03 00:07:47 PDT 2008","I wish I could rescue all the unwanted animals.
",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZMB0PYHYBNG3ZY3ZTMW8Z,AZAR9V9S3YN0U,Approved,"Sat May 03 01:19:24 PDT 2008","Sat May 03 01:19:51 PDT 2008","I wish to own a software company",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZMWKZ7DZ5MR5W1VRWM9Z0,A168AJ3RYMDOQ0,Approved,"Sat May 03 02:03:49 PDT 2008","Sat May 03 02:03:59 PDT 2008","wish gas prices would go down",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZHX2ZMJM48GPARXR1BY2Z,A1N52MD4V1552U,Approved,"Sat May 03 04:27:58 PDT 2008","Sat May 03 04:28:25 PDT 2008","TO BECOME THE BILLIONAIRE",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZBYTZTT9WJZWZZYZW1RS0,A3UY0JFOTIL593,Approved,"Sat May 03 05:49:48 PDT 2008","Sat May 03 05:50:49 PDT 2008","I wish to stop all the wars",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZGX4RTVZ51K3601HG8XRZ,A3QWPRL7RKVYI4,Approved,"Sat May 03 07:41:25 PDT 2008","Sat May 03 07:41:49 PDT 2008","I wish for all of my students to excel in class.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z8STZHTD2MHPZJPZM22Y0,A3QMXTXPNOUEVO,Approved,"Sat May 03 07:59:41 PDT 2008","Sat May 03 07:59:55 PDT 2008","I wish people were more polite.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZNWBZTV188RSET1CKT1EZ,A3HRIMUDVOGN5E,Approved,"Sat May 03 08:03:33 PDT 2008","Sat May 03 08:03:48 PDT 2008","I wish for a higher salary.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZRT905CY04ZA4SJSDCYX0,A25IF6MN8JAQEK,Approved,"Sat May 03 08:55:06 PDT 2008","Sat May 03 08:55:45 PDT 2008","I wish we weren't in a drought.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZHX90M9Z72AXZ4GZ44STZ,A1Q5GERIWS0YJR,Approved,"Sat May 03 09:29:40 PDT 2008","Sat May 03 09:30:00 PDT 2008","equality for all people",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZPBBZ6QYMD0CZPZZVK3A0,A30T6WT3IN1DT7,Approved,"Sat May 03 10:46:17 PDT 2008","Sat May 03 10:46:43 PDT 2008","i wish i was younger.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZWBGEK0Z5ZZD0XXGH41V0,ACWLE5JCU14RW,Approved,"Sat May 03 11:00:13 PDT 2008","Sat May 03 11:00:32 PDT 2008","I wish we didn't have rust in our water.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZVYDE2RY1XX6WNQZQ3WK0,A2AY0W9PPIFABU,Approved,"Sat May 03 14:24:56 PDT 2008","Sat May 03 14:25:05 PDT 2008","I wish I was ready to have a baby.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z2JGPRVY3JWYZJVC2ZYT0,APYIQIQG3IT7W,Approved,"Sat May 03 14:39:08 PDT 2008","Sat May 03 14:39:34 PDT 2008","I wish the world could be a happier place.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZHXQ0WAZ1B1ZJKYHXV1S0,AX1JCWU3LKYH5,Approved,"Sat May 03 16:14:42 PDT 2008","Sat May 03 16:15:00 PDT 2008","I wish I could fly.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZSG30HXHCQBGG57Z5WHJ0,A2Y2CU68U8XBDN,Approved,"Sat May 03 19:16:30 PDT 2008","Sat May 03 19:16:59 PDT 2008","I wish to save mistreated animals from harm.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZXBRZ7NZ4SYBZ55SJ98D0,A23GSD1C1Y2JMB,Approved,"Sat May 03 20:15:03 PDT 2008","Sat May 03 20:15:14 PDT 2008","I wish we'd win the lottery.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z4YGRRJ0KHY2PPYY7JXDZ,A37R966EV2XC6Y,Approved,"Sat May 03 20:22:59 PDT 2008","Sat May 03 20:23:07 PDT 2008","to walk in the park again.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z4BSC4HYHYYGZYP9X0ZAZ,ALG8TY12Y7E0T,Approved,"Sat May 03 20:30:21 PDT 2008","Sat May 03 20:30:32 PDT 2008","I wish I had a brother. ",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZFKT6KBM4MWQGX5R34WZZ,A5F3RMAIV18VW,Approved,"Sat May 03 22:00:17 PDT 2008","Sat May 03 22:01:10 PDT 2008","i wish for more success in life.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZEY7ZXJZCVW6ZYBNGCYTZ,A1ITHCUUB0J4JC,Approved,"Sat May 03 22:01:41 PDT 2008","Sat May 03 22:01:50 PDT 2008","I wish for happiness.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z2AVYZ5ZT8WAAS7ZRRWZ0,AMJY7CKRBEI2A,Approved,"Sun May 04 01:01:01 PDT 2008","Sun May 04 01:01:27 PDT 2008","I wish there was less violence.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZZXJYJ0SPW1C6H218CX70,A7RT8HVNSJI0R,Approved,"Sun May 04 04:57:56 PDT 2008","Sun May 04 04:58:08 PDT 2008","I wish to grow taller",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z3XRZ5MYA8X4ZGBC83T9Z,A3B2374GJ20UQ6,Approved,"Sun May 04 07:50:44 PDT 2008","Sun May 04 07:50:57 PDT 2008","I wish I was in better shape",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZNW7Z6F87S2B8W8Z92K00,A3HPSZGZMU4IT2,Approved,"Sun May 04 09:12:58 PDT 2008","Sun May 04 09:13:14 PDT 2008","Loose 5kg of weight.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZDYCCN7Y9G9DZR9ZBCZA0,A23EKESMAS6D9J,Approved,"Sun May 04 09:25:46 PDT 2008","Sun May 04 09:26:12 PDT 2008","I wish my house was finished",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZB3QE7DWT1Y9ZW7YDBXR0,A24XAXXNTH1FQ9,Approved,"Sun May 04 09:47:27 PDT 2008","Sun May 04 09:48:26 PDT 2008","I wish I could read all Shakespeare plays. ",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z8WD43TZFWX3ZR5YKMBH0,AN6M81UWOGYTU,Approved,"Sun May 04 10:00:51 PDT 2008","Sun May 04 10:05:39 PDT 2008","To move into a real house!",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZZZP6K9YR1Y8T5AYAYW4Z,A2LIHTNE1TP4P6,Approved,"Sun May 04 10:07:52 PDT 2008","Sun May 04 10:08:08 PDT 2008","I wish I could speak Finnish more often.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZVXWZZV87VX3ZZYYYYZMZ,AV4NIMKQCLGOM,Approved,"Sun May 04 16:20:21 PDT 2008","Sun May 04 16:20:31 PDT 2008","I wish I could fly",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZRYGZWTYDXWNA5SZ6NYMZ,A5JAAQM5LWC76,Approved,"Sun May 04 16:22:47 PDT 2008","Sun May 04 16:23:04 PDT 2008","I wish to win $1,000,000.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z0Y5CZA95X2BZ0P8QDYDZ,A27QZXP15UIHAC,Approved,"Sun May 04 17:26:50 PDT 2008","Sun May 04 17:26:58 PDT 2008","I wish I could live another year in Rome.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZH3GZS4HAWVYGWJWQWVWZ,A34G05CJ2BA22I,Approved,"Sun May 04 19:00:54 PDT 2008","Sun May 04 19:01:08 PDT 2008","I wish I had a huge house for my family.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZGG9ZYYYB0XBW5ZZ228HZ,ACXBOU006YAI7,Approved,"Sun May 04 19:06:45 PDT 2008","Sun May 04 19:06:59 PDT 2008","I want to win the lottery big.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZEYYZYP0BTYZZGR86HJV0,ACA2ZCB024K2S,Approved,"Sun May 04 19:34:10 PDT 2008","Sun May 04 19:35:37 PDT 2008","Everyones needs fullfilled while here on earth always.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZRYKZVBY52YVZZEZRVB3Z,A2RNB0M875AH39,Approved,"Sun May 04 20:09:19 PDT 2008","Sun May 04 20:09:31 PDT 2008","I wish to have unlimited income",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27Z8GSZPTZSF0CZS0RRYXGZ,A1I2DOO9NQI32A,Approved,"Sun May 04 20:18:44 PDT 2008","Sun May 04 20:19:02 PDT 2008","I wish for economic stability.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZQXAZ5YYVYRMRVKSYGGKZ,A3SYUER25DHV1,Approved,"Sun May 04 20:19:21 PDT 2008","Sun May 04 20:19:48 PDT 2008","I was the best mother I could be",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZWZWZXMZERXN0YJZVQW20,A1CZU3RMLIJDLP,Approved,"Sun May 04 20:50:52 PDT 2008","Sun May 04 20:51:01 PDT 2008","I wish gas prices would drop!",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZXKB6V5YXYWEZSTXJ7WK0,A1U40NOLAU79SU,Approved,"Sun May 04 20:57:29 PDT 2008","Sun May 04 20:57:41 PDT 2008","I wish for a HDTV.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZAWTZV7M8EYTZ2M567YWZ,A24ADFNIZUEL5N,Approved,"Sun May 04 21:14:00 PDT 2008","Sun May 04 21:14:05 PDT 2008","I wish for better health for myself!",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZVWXG4TZ53SDZYZXYXB3Z,A1FUK7D9O70A8I,Approved,"Sun May 04 21:48:28 PDT 2008","Sun May 04 21:48:42 PDT 2008","I wish I could eat all the chocolate I wanted.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZQSDZ1SR75A9MM5N4NZRZ,A1LMW0QW4N48TY,Approved,"Sun May 04 22:01:00 PDT 2008","Sun May 04 22:01:40 PDT 2008","I hope this week turns out better than last.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZXGDZZDC2F0FZQ3Z4JWG0,A2Q52Y9SQ4HBP6,Approved,"Sun May 04 22:28:24 PDT 2008","Sun May 04 22:28:59 PDT 2008","I wish I could get the house clean soon.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZZ0YZT4WQQW7ZTW9X4B00,A12JN0F6I08Z7V,Approved,"Mon May 05 00:57:45 PDT 2008","Mon May 05 00:58:06 PDT 2008","free world tour",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZWR6Z5WZ42J063KZZHKA0,A3OQR2LNIJUKVL,Approved,"Mon May 05 01:15:07 PDT 2008","Mon May 05 01:15:53 PDT 2008","I WISH I COULD TAKE MY MOMS ON A TROPICAL TRIP",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZJXYZ6CYTGWYZGBY6FYKZ,A1PC3H8P4MZ3BV,Approved,"Mon May 05 02:09:01 PDT 2008","Mon May 05 02:09:14 PDT 2008","I wish that all Americans will appreciate diversity.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZXSSZKQZ04WKZPB0PQZK0,A386CBNBITWI3W,Approved,"Mon May 05 05:36:56 PDT 2008","Mon May 05 05:37:39 PDT 2008","I wish an end to abuse of children and women.",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZW9AZ0TZBZYYTXNZG1XV0,A1XUMT8PKEPRR1,Approved,"Mon May 05 06:57:37 PDT 2008","Mon May 05 06:57:47 PDT 2008","I wish for you",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZC9P61FNQZTDZ6TYH0ZGZ,A39APWH62XBLR9,Approved,"Mon May 05 07:25:00 PDT 2008","Mon May 05 07:25:34 PDT 2008","respect for the ill and the elderly",
2XM8VNYCK03Z1R9VG27Z,"Make a short wish"," ",2XM8VNYCK03Z1R9VG27ZCH4ZZCZRPX1ZYA1FFK9Z,A2P7JM4G9XFXNJ,Approved,"Mon May 05 07:35:04 PDT 2008","Mon May 05 07:35:38 PDT 2008","I wish for more good than bad in life.",
